ID,NAME,PARENT_ID,LOGIN,Назначение,Форма собственности,Год постройки,Год реконструкции,Серия проекта,Количество этажей,Количество подъездов,Количество квартир,Общая площадь,Общая площадь жилых помещений,Общая площадь нежилых помещений,Строительный объем,Износ объекта (по БТИ),Класс энергоэффективности,Материал стен,Признак аварийности здания,Количество пассажирских лифтов,Количество грузопассажирских лифтов,Очередность уборки кровли,Материал кровли,UNOM,Вид социального объекта,Тип жилищного фонда,Статус МКД,Статус управления МКД,Количество грузовых лифтов,Причина Изменения Статуса МКД,Категория МКД
137680224,"Дом по адресу Пермская ул., д.3, с.19",,Tanya_3764,,,1963,,2048798,2,0,,4128,0,4128,,,,2048928,,0,0,,,2403538,,,68481453,,0,,
137680225,"Дом по адресу Щелковское шоссе, д.2А, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,2004,,2048912,1,0,,6,0,6,,,,2048935,,0,0,,,2403539,,,68481453,,0,,
137680226,"Дом по адресу Щелковское шоссе, д.2А, с.3",,adm20180821,Нет техпаспорта МосгорБТИ,,2004,,2048912,1,0,,6,0,6,,,,2048935,,0,0,,,2403540,,,68481453,,0,,
137680227,"Дом по адресу Семеновская М. ул., д.1, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,85,0,85,,,,2048929,,0,0,,,2403541,,,68481453,,0,,
137680228,"Дом по адресу Семеновская М. ул., д.1, с.3",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,46,0,46,,,,2048941,,0,0,,,2403542,,,68481453,,0,,
137680229,"Дом по адресу Парковая 9-я ул., д.62, с.13",,adm20180821,Нет техпаспорта МосгорБТИ,,1969,,2048912,1,0,,186,0,186,,,,2048930,,0,0,,,2403543,,,68481453,,0,,
137680230,"Дом по адресу Парковая 9-я ул., д.62, с.14",,adm20180821,Нет техпаспорта МосгорБТИ,,1969,,2048912,1,0,,60,0,60,,,,2048928,,0,0,,,2403544,,,68481453,,0,,
137680231,"Дом по адресу Малое кольцо МЖД, 10-й км, д.6, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403545,,,68481453,,0,,
137680232,"Дом по адресу Байкальская ул., д.11, с.4",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048929,,0,0,,,2403548,,,68481453,,0,,
137680233,"Дом по адресу Черницынский пр., д.7, с.12",,adm20180821,Нет техпаспорта МосгорБТИ,,1972,,2048912,1,0,,50,0,50,,,,2048928,,0,0,,,2403549,,,68481453,,0,,
137680234,"Дом по адресу Лосиноостровская ул., д.49, с.5",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403550,,,68481453,,0,,
137680235,"Дом по адресу Журавлева пл., д.4А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403552,,,68481453,,0,,
137680236,"Дом по адресу Лучевой 6-й просек, д.21, с.7",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,11,0,11,,,,2048928,,0,0,,,2403553,,,68481453,,0,,
137680237,"Дом по адресу Матросская Тишина ул., д.18, с.10",,adm20180821,Нет техпаспорта МосгорБТИ,,1952,,2048798,1,0,,60,0,60,,,,2048928,,0,0,,,2403554,,,68481453,,0,,
137680238,"Дом по адресу Стромынка ул., д.10, с.13",,adm20180821,Нет техпаспорта МосгорБТИ,,2003,,2048912,1,0,,34,0,34,,,,2048942,,0,0,,,2403555,,,68481453,,0,,
137680239,"Дом по адресу Суздальская ул., д.14А, с.1",,Tanya_3764,,,1994,,2048798,1,0,,316,0,316,,,,2048929,,0,0,,,2403556,,,68481453,,0,,
137680240,"Дом по адресу Оленья Б. ул., д.15, с.43",,adm20180821,Нет техпаспорта МосгорБТИ,,1977,,2048912,1,0,,328,0,328,,,,2048935,,0,0,,,2403559,,,68481453,,0,,
137680241,"Дом по адресу Бирюсинка ул., д.7, с.21",,adm20180821,Нет техпаспорта МосгорБТИ,,2004,,2048798,1,0,,19,0,19,,,,2048935,,0,0,,,2403560,,,68481453,,0,,
137680242,"Дом по адресу МЖД Ярославское 2-й км, с.5",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,0,0,0,,,,2048928,,0,0,,,2403562,,,68481453,,0,,
137680243,"Дом по адресу Алымов пер., д.4, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1999,,2048798,1,0,,48,0,48,,,,2048929,,0,0,,,2403563,,,68481453,,0,,
137680244,"Дом по адресу Парковая 15-я ул., д.37, с.1",,Tanya_3764,,,1964,,2048912,1,0,,208,0,208,,,,2048928,,0,0,,,2403564,,,68481453,,0,,
137680245,"Дом по адресу Преображенский Вал ул., д.31, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1999,,2048798,2,0,,434,0,434,,,,2048942,,0,0,,,2403565,,,68481453,,0,,
137680246,"Дом по адресу Открытое шоссе, д.28, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,1974,,2048912,1,0,,19,0,19,,,,2048928,,0,0,,,2403566,,,68481453,,0,,
137680247,"Дом по адресу Открытое шоссе, д.28, с.3",,adm20180821,Нет техпаспорта МосгорБТИ,,1973,,2048912,1,0,,407,0,407,,,,2048935,,0,0,,,2403567,,,68481453,,0,,
137680248,"Дом по адресу Открытое шоссе, д.28, с.4",,adm20180821,Нет техпаспорта МосгорБТИ,,1991,,2048912,1,0,,14,0,14,,,,2048935,,0,0,,,2403568,,,68481453,,0,,
137680249,"Дом по адресу Амурская ул., д.1Д, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,73,0,73,,,,2048935,,0,0,,,2403570,,,68481453,,0,,
137680250,"Дом по адресу Черкизовская Б. ул., д.129, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,2003,,2048798,1,0,,83,0,83,,,,2048941,,0,0,,,2403571,,,68481453,,0,,
137680251,"Дом по адресу Щелковское шоссе, д.100А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,98,0,98,,,,2048928,,0,0,,,2403572,,,68481453,,0,,
137680252,"Дом по адресу Рудневка ул., д.2, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,2004,,2048798,1,0,,23,0,23,,,,2048929,,0,0,,,2403573,,,68481453,,0,,
137680253,"Дом по адресу Чусовская ул., д.1, с.4",,Tanya_3764,,,1953,,2048912,1,0,,455,0,455,,,,2048928,,0,0,,,2403574,,,68481453,,0,,
137680254,"Дом по адресу Парковая 9-я ул., д.61А, с.1",,Tanya_3764,,,2005,,2048798,2,0,,2796,0,2796,,,,2048941,,0,0,,,2403575,,,68481453,,0,,
137680255,"Дом по адресу Уссурийская ул., д.16, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1998,,2048912,1,0,,108,0,108,,,,2048939,,0,0,,,2403576,,,68481453,,0,,
137680256,"Дом по адресу Рудневка ул., д.43, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,2005,,2048798,1,0,,25,0,25,,,,2048929,,0,0,,,2403577,,,68481453,,0,,
137680257,"Дом по адресу Рудневка ул., д.43, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,2005,,2048798,1,0,,25,0,25,,,,2048929,,0,0,,,2403578,,,68481453,,0,,
137680258,"Дом по адресу Рудневка ул., д.35, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,2005,,2048798,1,0,,63,0,63,,,,2048929,,0,0,,,2403579,,,68481453,,0,,
137680259,"Дом по адресу Рудневка ул., д.41, с.1",,Tanya_3764,,,2005,,2048798,1,0,,220,0,220,,,,2048929,,0,0,,,2403580,,,68481453,,0,,
137680260,"Дом по адресу Рудневка ул., д.33, с.1",,Tanya_3764,,,2005,,2048798,1,0,,220,0,220,,,,2048929,,0,0,,,2403581,,,68481453,,0,,
137680261,"Дом по адресу Красковский 1-й пр., д.38А, с.1",,Tanya_3764,,,1954,,2048912,1,0,,616,0,616,,,,2048928,,0,0,,,2403582,,,68481453,,0,,
137680262,"Дом по адресу Красковский 1-й пр., д.38А, с.33",,Tanya_3764,,,1968,,2048912,1,0,,229,0,229,,,,2048928,,0,0,,,2403583,,,68481453,,0,,
137680263,"Дом по адресу Оренбургская ул., д.13, к.1, с.1",,Tanya_3764,,,1961,,2048912,1,0,,115,0,115,,,,2048928,,0,0,,,2403584,,,68481453,,0,,
137680264,"Дом по адресу Пугачевская 2-я ул., д.19, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1979,,2048912,2,0,,522,0,522,,,,2048928,,0,0,,,2403585,,,68481453,,0,,
137680265,"Дом по адресу Электрозаводская ул., д.21, с.49",,adm20180821,Нет техпаспорта МосгорБТИ,,1978,,2048798,1,0,,25,0,25,,,,2048928,,0,0,,,2403586,,,68481453,,0,,
137680266,"Дом по адресу Тагильская ул., д.4, с.3",,Tanya_3764,,,1953,,2048912,1,0,,3217,0,3217,,,,2048928,,0,0,,,2403587,,,68481453,,0,,
137680267,"Дом по адресу Тагильская ул., д.4, с.3А",,Tanya_3764,,,2004,,2048798,5,0,,669,0,669,,,,2048928,,0,0,,,2403588,,,68481453,,0,,
137680268,"Дом по адресу Лучевой 6-й просек, д.19, с.1",,Tanya_3764,,,1995,,2048912,5,0,,3056,0,3056,,,,2048929,,0,0,,,2403589,,,68481453,,0,,
137680269,"Дом по адресу Лучевой 6-й просек, д.19, с.2",,Tanya_3764,,,1917,,2048798,1,0,,681,0,681,,,,2048931,,0,0,,,2403590,,,68481453,,0,,
137680270,"Дом по адресу Лучевой 6-й просек, д.19, с.3",,Tanya_3764,,,1996,,2048798,1,0,,248,0,248,,,,2048928,,0,0,,,2403591,,,68481453,,0,,
137680271,"Дом по адресу Лучевой 6-й просек, д.19, с.4",,Tanya_3764,,,1948,,2048798,2,0,,349,0,349,,,,2048931,,0,0,,,2403592,,,68481453,,0,,
137680272,"Дом по адресу Лучевой 6-й просек, д.19, с.5",,Tanya_3764,,,1917,,2048798,2,0,,250,0,250,,,,2048931,,0,0,,,2403593,,,68481453,,0,,
137680273,"Дом по адресу Лучевой 6-й просек, д.19, с.6",,adm20180821,Нет техпаспорта МосгорБТИ,,1948,,2048798,1,0,,407,0,407,,,,2048935,,0,0,,,2403594,,,68481453,,0,,
137680274,"Дом по адресу Лучевой 6-й просек, д.19, с.8",,adm20180821,Нет техпаспорта МосгорБТИ,,1917,,2048798,1,0,,18,0,18,,,,2048931,,0,0,,,2403595,,,68481453,,0,,
137680275,"Дом по адресу Лучевой 6-й просек, д.19, с.10",,adm20180821,Нет техпаспорта МосгорБТИ,,1917,,2048798,1,0,,60,0,60,,,,2048931,,0,0,,,2403596,,,68481453,,0,,
137680276,"Дом по адресу Преображенский Вал ул., д.33",,Tanya_3764,,,1968,,2048912,1,0,,222,0,222,,,,2048928,,0,0,,,2403597,,,68481453,,0,,
137680277,"Дом по адресу Преображенский Вал ул., д.33, с.1",,Tanya_3764,,,1968,,2048912,1,0,,36,0,36,,,,2048931,,0,0,,,2403598,,,68481453,,0,,
137680278,"Дом по адресу Преображенский Вал ул., д.33, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,1968,,2048912,1,0,,39,0,39,,,,2048935,,0,0,,,2403599,,,68481453,,0,,
137680279,"Дом по адресу Преображенский Вал ул., д.33, с.3",,adm20180821,Нет техпаспорта МосгорБТИ,,1968,,2048912,1,0,,20,0,20,,,,2048931,,0,0,,,2403600,,,68481453,,0,,
137680280,"Дом по адресу Подбельского 3-й пр., д.14А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1996,,2048912,1,0,,0,0,0,,,,2048941,,0,0,,,2403601,,,68481453,,0,,
137680281,"Дом по адресу Лобачика ул., д.16А, с.6",,adm20180821,Нет техпаспорта МосгорБТИ,,2000,,2048798,1,0,,523,0,523,,,,2048935,,0,0,,,2403603,,,68481453,,0,,
137680282,"Дом по адресу Лосиноостровская ул., д.45, с.32",,Tanya_3764,,,1987,,2048798,1,0,,110,0,110,,,,2048928,,0,0,,,2403604,,,68481453,,0,,
137680283,"Дом по адресу Лобачика ул., д.16А, с.5",,Tanya_3764,,,1990,,2048912,1,0,,25,0,25,,,,2048928,,0,0,,,2403605,,,68481453,,0,,
137680284,"Дом по адресу Иртышский 2-й пр., д.2, с.5",,adm20180821,Нет техпаспорта МосгорБТИ,,1983,,2048912,1,0,,913,0,913,,,,2048928,,0,0,,,2403606,,,68481453,,0,,
137680285,"Дом по адресу Иртышский 2-й пр., д.6, с.38",,adm20180821,Нет техпаспорта МосгорБТИ,,2004,,2048912,1,0,,22,0,22,,,,2048942,,0,0,,,2403607,,,68481453,,0,,
137680286,"Дом по адресу Иртышский 2-й пр., д.2, с.6",,adm20180821,Нет техпаспорта МосгорБТИ,,1982,,2048912,1,0,,43,0,43,,,,2048935,,0,0,,,2403608,,,68481453,,0,,
137680287,"Дом по адресу Иртышский 2-й пр., д.2, с.7",,adm20180821,Нет техпаспорта МосгорБТИ,,1983,,2048912,1,0,,410,0,410,,,,2048935,,0,0,,,2403609,,,68481453,,0,,
137680288,"Дом по адресу Рудневка ул., д.7, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,2005,,2048798,1,0,,21,0,21,,,,2048929,,0,0,,,2403610,,,68481453,,0,,
137680289,"Дом по адресу Рудневка ул., д.9, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,2005,,2048798,1,0,,22,0,22,,,,2048930,,0,0,,,2403611,,,68481453,,0,,
137680290,"Дом по адресу Рудневка ул., д.11, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,2005,,2048798,1,0,,21,0,21,,,,2048929,,0,0,,,2403612,,,68481453,,0,,
137680291,"Дом по адресу Рудневка ул., д.3, с.1",,Tanya_3764,,,2005,,2048798,1,0,,220,0,220,,,,2048929,,0,0,,,2403613,,,68481453,,0,,
137680292,"Дом по адресу Святоозерская ул., д.8, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,2006,,2048798,1,0,,26,0,26,,,,2048929,,0,0,,,2403614,,,68481453,,0,,
137680293,"Дом по адресу Святоозерская ул., д.8, с.1",,Tanya_3764,,,2006,,2048798,1,0,,174,0,174,,,,2048929,,0,0,,,2403615,,,68481453,,0,,
137680294,"Дом по адресу Святоозерская ул., д.2, с.1",,Tanya_3764,,,2005,,2048798,1,0,,219,0,219,,,,2048929,,0,0,,,2403616,,,68481453,,0,,
137680295,"Дом по адресу Святоозерская ул., д.4, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,2005,,2048798,1,0,,63,0,63,,,,2048928,,0,0,,,2403617,,,68481453,,0,,
137680296,"Дом по адресу Святоозерская ул., д.2, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,2006,,2048798,1,0,,21,0,21,,,,2048929,,0,0,,,2403618,,,68481453,,0,,
137680297,"Дом по адресу Рудневка ул., д.9, с.1",,Tanya_3764,,,2005,,2048798,1,0,,221,0,221,,,,2048930,,0,0,,,2403619,,,68481453,,0,,
137680298,"Дом по адресу Электрозаводский 1-й пер., д.2, с.2",,Tanya_3764,,,1960,,2048912,1,0,,311,0,311,,,,2048928,,0,0,,,2403620,,,68481453,,0,,
137680299,"Дом по адресу Черкизовская 3-я ул., д.12А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,1978,,2048912,1,0,,215,0,215,,,,2048928,,0,0,,,2403621,,,68481453,,0,,
137680300,"Дом по адресу Преображенская пл., д.11А, с.1",,adm20180821,Нет техпаспорта МосгорБТИ,,2005,,2048798,1,0,,115,0,115,,,,2048941,,0,0,,,2403622,,,68481453,,0,,
137680301,"Дом по адресу Красковский 1-й пр., д.38А, с.3",,Tanya_3764,,,1974,,2048912,1,0,,175,0,175,,,,2048928,,0,0,,,2403623,,,68481453,,0,,
137680302,"Дом по адресу Красковский 1-й пр., д.38А, с.52",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,60,0,60,,,,2048935,,0,0,,,2403626,,,68481453,,0,,
137680303,"Дом по адресу Красковский 1-й пр., д.38А, с.53",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,20,0,20,,,,2048935,,0,0,,,2403627,,,68481453,,0,,
137680304,"Дом по адресу Красковский 1-й пр., д.38А, с.54",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,20,0,20,,,,2048935,,0,0,,,2403628,,,68481453,,0,,
137680305,"Дом по адресу Красковский 1-й пр., д.38А, с.55",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,37,0,37,,,,2048935,,0,0,,,2403629,,,68481453,,0,,
137680306,"Дом по адресу Жебрунова ул., д.4Д",,Tanya_3764,,,1987,,2048798,2,0,,384,0,384,,,,2048941,,0,0,,,2403630,,,68481453,,0,,
137680307,"Дом по адресу Щелковское шоссе, д.32А, с.2",,adm20180821,Нет техпаспорта МосгорБТИ,,1960,,2048912,1,0,,8,0,8,,,,2048928,,0,0,,,2403631,,,68481453,,0,,
137680308,"Дом по адресу Щелковское шоссе, д.32А, с.3",,adm20180821,Нет техпаспорта МосгорБТИ,,1982,,2048912,1,0,,12,0,12,,,,2048935,,0,0,,,2403632,,,68481453,,0,,
137680309,"Дом по адресу Щелковское шоссе, д.32А, с.4",,adm20180821,Нет техпаспорта МосгорБТИ,,1979,,2048912,1,0,,23,0,23,,,,2048928,,0,0,,,2403633,,,68481453,,0,,
137680310,"Дом по адресу Щелковское шоссе, д.32А, с.5",,adm20180821,Нет техпаспорта МосгорБТИ,,1980,,2048912,1,0,,28,0,28,,,,2048928,,0,0,,,2403634,,,68481453,,0,,
137680311,"Дом по адресу Щелковское шоссе, д.32А, с.6",,adm20180821,Нет техпаспорта МосгорБТИ,,1982,,2048912,1,0,,36,0,36,,,,2048928,,0,0,,,2403635,,,68481453,,0,,
137680312,"Дом по адресу Амурская ул., д.3, с.25",,adm20180821,Нет техпаспорта МосгорБТИ,,0,,2048912,1,0,,186,0,186,,,,2048935,,0,0,,,2403638,,,68481453,,0,,
